n_components,n_bga,n_ict,bga_pinCount,bga_min_pin_grid,bga_max_pin_grid,bga_mean_pin_grid,n_holes_a,n_holes_b,holes_area_a,holes_area_b,area_occupied_by_holes_a,area_occupied_by_holes_b,n_components_a,n_components_b,n_power_components,cooling_layer_a_area,cooling_layer_b_area,has_cooling_layer_a,has_cooling_layer_b,layout_layer_area,area_occupied_by_components_b,area_occupied_by_components_a,area_occupied_by_cooling_layer_a,area_occupied_by_cooling_layer_b,is_via,is_viap,number_of_net,max_height,number_of_gnd,number_of_conducting_layer,num_geom_cool_area_B,num_geom_cool_area_A,num_x_comps,x_component_pinCount,area_x_comps,mean_area_x_comps,per_power_comps_area_a,per_power_comps_area_b,test_caf2_2000h,test_caf2_1600h,caf2_500h,caf2_1000h,caf2_1500h,caf2_2000h,ruf_max_voltage,ruf_cond_inner_thickness,ruf_cond_outer_thickness,Product class
1476,0,411,0,0,0,0,4,0,0,0,0,0,658,818,0,0,0,FALSE,FALSE,208.6074,0.31669843,0.70451754,0,0,TRUE,FALSE,596,2830,33,4,0,0,3,184,80.358604,26.786201,0,0,0,0,0,0,0,0,1000,0.03,0.05,0
98,0,10,0,0,0,0,0,0,0,0,0,0,34,64,0,0,0,FALSE,FALSE,6.048,0.29137567,0.4427414,0,0,TRUE,TRUE,129,196,1,4,0,0,6,6,0.43473998,0.072456665,0,0,0,0,0,0,0,0,1500,0.0249,0.039,6
247,0,94,0,0,0,0,0,0,0,0,0,0,95,152,0,0,0,FALSE,FALSE,29.4282,0.14578193,0.3822524,0,0,TRUE,FALSE,93,154,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249,0.054,7
17,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,0,FALSE,FALSE,1.8792,0.45114943,0.30842912,0,0,TRUE,FALSE,10,34,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249,0.039,1
2328,0,589,0,0,0,0,4,0,0.4688,0,0.001476522,0,836,1492,0,0,0,FALSE,FALSE,317.5029,0.339449,0.5763043,0,0,TRUE,FALSE,959,4348,29,6,0,0,3,270,78.65924,26.219748,0,0,0,0,0,0,0,0,1500,0.0249,0.054,0
139,0,49,0,0,0,0,1,2,0,0,0,0,58,81,0,0,0,FALSE,FALSE,36.5499,0.12627408,0.048655894,0,0,TRUE,FALSE,26,75,1,4,0,0,12,28,1.2934732,0.05389472,0,0,0,0,0,0,0,0,0,0.0249,0.054,4
2322,0,589,0,0,0,0,4,0,0.4688,0,0.001476522,0,836,1486,0,0,0,FALSE,FALSE,317.5029,0.339449,0.5763043,0,0,TRUE,FALSE,959,4336,29,6,0,0,3,270,78.65924,26.219748,0,0,0,0,0,0,0,0,0,0.0249,0.054,0
408,0,0,0,0,0,0,0,0,0,0,0,0,342,66,0,0,0,FALSE,FALSE,6.5025,0.23798539,0.42111447,0,0,TRUE,TRUE,160,816,8,5,0,0,8,8,0.0713968,0.0089246,0,0,0,0,0,0,0,0,0,0,0,2
2390,0,640,0,0,0,0,4,0,0.47,0,0.001898755,0,1270,1120,240,20.6667,15.507,TRUE,TRUE,247.5306,0.30863047,0.681417,0.0834915,0.0626468,TRUE,FALSE,1012,4612,30,6,1,2,4,243,78.10951,19.527378,0.3510817,0.46789837,0,0,0,1,0,0,1500,0.0249,0.054,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,FALSE,FALSE,89.5842,0.1677193,0.030612541,0,0,TRUE,TRUE,4906,48,14,7,0,0,1,32,5.12,5.12,0,0,0,0,0,0,0,0,1500,0.0265,0.018,5
131,0,0,0,0,0,0,2,0,0.138,0,0.002335761,0,123,8,0,0,0.252,FALSE,TRUE,59.0814,0.23316725,0.22554694,0,0.004265302,TRUE,FALSE,242,262,5,6,1,0,72,177,10.245701,0.1423014,0,0,0,0,0,0,0,0,1500,0.0249,0.054,7
2294,0,637,0,0,0,0,4,0,0.4688,0,0.001476522,0,809,1485,290,52.0853,0,TRUE,FALSE,317.5029,0.33677155,0.5714539,0.16404669,0,TRUE,FALSE,965,4320,33,6,0,3,3,270,78.65924,26.219748,0,0,0,0,0,0,0,0,1500,0.0249,0.054,0
1144,0,316,0,0,0,0,2,0,0.2466,0,0.001605484,0,478,666,14,3.4473,0,TRUE,FALSE,153.5985,0.18186505,0.641018,0.022443578,0,TRUE,TRUE,836,2220,3,8,0,6,1,90,27.0378,27.0378,0,0,0,0,0,0,0,0,0,0,0,7
1214,0,347,0,0,0,0,3,0,0.2824,0,0.002676234,0,783,431,0,0,0,FALSE,FALSE,105.5214,0.39403376,0.39339423,0,0,TRUE,FALSE,533,2352,7,6,0,0,28,56,5.9103336,0.21108334,0,0,0,0,0,0,0,0,1500,0.0249,0.054,7
1500,0,405,0,0,0,0,4,0,0,0,0,0,638,862,0,0,0,FALSE,FALSE,228.0609,0.4393677,0.66789514,0,0,TRUE,FALSE,731,2802,13,4,0,0,3,178,87.643394,29.214466,0,0,0,0,0,0,0,0,1000,0.03,0.05,0
1850,0,569,0,0,0,0,2,0,0.1394,0,0.000836351,0,914,936,42,0,12.0474,FALSE,TRUE,166.6764,0.23526119,0.31098667,0,0.072280176,TRUE,FALSE,979,3700,27,6,1,0,8,185,10.388338,1.2985423,0,0.671813,0,0,0,0,0,0,1500,0.0249,0.054,7
178,0,49,0,0,0,0,1,0,0.0311,0,0.001329264,0,75,103,0,0,0,FALSE,FALSE,23.3964,0.14498423,0.33611348,0,0,TRUE,FALSE,59,316,2,2,0,0,1,26,2.3506453,2.3506453,0,0,0,0,0,0,0,0,1500,0.054,0.054,7
488,0,147,0,0,0,0,2,0,0,0,0,0,194,294,0,0,0,FALSE,FALSE,44.3835,0.24861534,0.15604338,0,0,TRUE,FALSE,175,294,2,4,0,0,27,36,1.7930703,0.033831514,0,0,0,0,0,0,0,0,0,0.0249,0.054,7
76,0,2,0,0,0,0,8,0,0.8704,0,0.001205858,0,44,32,0,0,0,FALSE,FALSE,721.8099,0.1054642,0.11020866,0,0,TRUE,FALSE,7915,152,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0.0866,0.054,4
1481,0,466,0,0,0,0,6,0,0.4979,0,0.003034414,0,579,902,0,0,0,FALSE,FALSE,164.0844,0.5302492,0.4027125,0,0,TRUE,FALSE,678,2820,12,4,0,0,4,171,24.698708,6.174677,0,0,0,0,0,0,0,0,1500,0.0249,0.039,0
27,0,2,0,0,0,0,0,0,0,0,0,0,16,11,0,0,0,FALSE,FALSE,2.052,0.038596492,0.23445418,0,0,TRUE,FALSE,9,54,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0.054,0.054,1
2276,0,809,0,0,0,0,3,0,0.268,0,0.001071644,0,1206,1070,0,0,0,FALSE,FALSE,250.083,0.23271923,0.23282076,0,0,TRUE,FALSE,993,4288,2,4,0,0,198,198,6.001815,0.030312197,0,0,0,0,0,0,0,0,0,0.0249,0.054,7
63,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,FALSE,FALSE,9.999,0,0.30261075,0,0,TRUE,FALSE,17,116,1,2,0,0,6,21,1.5110048,0.25183412,0,0,0,0,0,0,0,0,0,0,0,2
676,0,244,0,0,0,0,2,0,0.139,0,0.002370452,0,366,310,0,0,0,FALSE,FALSE,58.6386,0.36256608,0.28756648,0,0,TRUE,FALSE,321,1256,6,6,0,0,11,116,5.629368,0.5117607,0,0,0,0,0,0,0,0,1500,0.0249,0.054,2
2631,0,767,0,0,0,0,5,2,0.7643,0.1394,0.000670606,0.000122311,2426,205,0,0,0,FALSE,FALSE,1139.715,0.071015716,0.3565317,0,0,TRUE,FALSE,936,4988,22,6,0,0,28,78,47.326824,1.6902437,0,0,1,0,0,0,0,0,1500,0.024,0.054,7
2006,0,534,0,0,0,0,4,0,0.47,0,0.001898755,0,920,1086,0,0,0,FALSE,FALSE,247.5306,0.49393848,0.6597332,0,0,TRUE,FALSE,828,3788,31,6,0,0,3,220,77.0606,25.686869,0,0,0,0,0,0,0,0,1000,0.0249,0.039,0
359,2,52,430,0,0,0,0,0,0,0,0,0,337,22,0,0,0,FALSE,FALSE,34.416,0.061715897,0.419058,0,0,FALSE,TRUE,399,303,13,7,0,0,8,72,2.4390142,0.27100158,0,0,0,0,0,0,0,0,0,0.0265,0.018,5
9,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,FALSE,FALSE,0.9801,0.46117744,0.422814,0,0,TRUE,FALSE,1496,18,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0.0249,0.054,4
141,0,31,0,0,0,0,2,0,0.089,0,0.018987881,0,91,50,0,0,0,FALSE,FALSE,4.6872,0.4392388,0.26541644,0,0,TRUE,TRUE,110,282,1,10,0,0,2,56,0.70346,0.35173,0,0,0,0,0,0,0,0,1500,0.034714285,0.039,7
1569,0,452,0,0,0,0,4,0,0.4688,0,0.002476967,0,699,870,167,13.6017,14.5665,TRUE,TRUE,189.2637,0.27916306,0.74838996,0.07186639,0.07696404,TRUE,FALSE,620,3048,28,4,1,2,3,170,83.92761,27.975872,0.7183955,0.67081314,0,0,0,0,0,0,1500,0.0249,0.054,0
2293,0,588,0,0,0,0,4,0,0.4696,0,0.001293736,0,994,1299,0,0,0,FALSE,FALSE,362.9799,0.24914595,0.6907116,0,0,TRUE,FALSE,933,4428,20,6,0,0,3,248,123.899704,41.2999,0,0,0,0,0,0,0,0,1500,0.0249,0.039,0
1533,0,451,0,0,0,0,4,0,0.4684,0,0.002474807,0,650,883,163,13.3443,14.7663,TRUE,TRUE,189.2673,0.33683664,0.5561305,0.070505045,0.07801823,TRUE,FALSE,726,2886,19,4,1,2,3,178,41.32665,13.775549,0.5888132,0.5321103,0,0,0,0,0,0,1500,0.0249,0.054,0
2061,0,583,0,0,0,0,4,0,0.3794,0,0.002228967,0,1166,895,0,0,0,FALSE,FALSE,170.2134,0.40809396,0.37861332,0,0,TRUE,FALSE,915,3952,10,6,0,0,54,126,6.625725,0.12269861,0,0,0,0,0,0,0,0,2500,0.045433335,0.054,7
2116,0,664,0,0,0,0,3,0,0.3513,0,0.001566289,0,784,1332,0,0,0,FALSE,FALSE,224.2881,0.24856539,0.6205429,0,0,TRUE,TRUE,987,4218,43,8,0,0,4,125,77.252945,19.313236,0,0,0,0,0,0,0,0,0,0,0,7
1268,0,349,0,0,0,0,2,0,0.247,0,0.002317591,0,488,780,0,0,0,FALSE,FALSE,106.5762,0.26357234,0.4316151,0,0,TRUE,TRUE,718,2536,15,8,0,0,8,242,20.984138,2.6230173,0,0,0,0,0,0,0,0,0,0,0,7
1762,2,502,348,0,0,0,0,0,0,0,0,0,1284,478,0,0,0,FALSE,FALSE,107.6193,0.31043264,0.4996416,0,0,TRUE,FALSE,781,1284,26,8,0,0,52,278,13.828623,0.23842452,0,0,0,0,0,0,0,0,0,0.0249,0.054,7
156,0,0,0,0,0,0,0,0,0,0,0,0,155,1,0,0,0,FALSE,FALSE,558.2628,0.06262284,0.0631638,0,0,TRUE,FALSE,47,312,1,4,0,0,135,135,0,0,0,0,0,0,0,0,0,0,1500,0.0249,0.054,7
123,0,0,0,0,0,0,0,0,0,0,0,0,104,19,0,0,0,FALSE,FALSE,721.2078,0.025328206,0.02532474,0,0,TRUE,FALSE,50,246,13,8,0,0,84,84,0,0,0,0,0,0,0,0,0,0,2500,0.04954,0.054,7
24,0,4,0,0,0,0,0,0,0,0,0,0,18,6,0,0,0,FALSE,FALSE,2.052,0.04137427,0.30043858,0,0,TRUE,FALSE,14,19,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,0.054,1
30,0,5,0,0,0,0,1,0,0.1813,0,0.07416953,0,29,1,0,0,0,FALSE,FALSE,2.4444,0.14154802,0.3618475,0,0,TRUE,FALSE,13,60,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0.039,0.039,1
1197,0,441,0,0,0,0,2,0,0.139,0,0.001149345,0,337,860,1,0.4932,0,TRUE,FALSE,120.9384,0.24508981,0.3244865,0.004078109,0,TRUE,TRUE,600,2268,13,6,0,2,13,85,8.559497,0.6584228,0,0,0,0,0,0,0,0,1500,0.0249,0.054,2
2230,1,585,24,0,0,0,0,0,0,0,0,0,1419,811,320,0,120.1428,FALSE,TRUE,423.6651,0.43476558,0.4194839,0,0.28357965,TRUE,FALSE,920,1382,32,6,8,0,16,25,8.986783,0.28989622,0,0.4228368,0,0,0,0,0,0,0,0.0557,0.054,7
98,0,0,0,0,0,0,0,0,0,0,0,0,86,12,0,0,0,FALSE,FALSE,721.7658,0.025244616,0.025731476,0,0,TRUE,FALSE,62,196,1,6,0,0,52,52,0,0,0,0,0,0,0,0,0,0,1500,0.0249,0.039,7
20,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,0,0,FALSE,FALSE,0.4806,0.00832293,0.39055347,0,0,TRUE,FALSE,6,40,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0.05,0.05,1
283,0,95,0,0,0,0,2,0,0.0622,0,0.001953505,0,128,155,0,0,0,FALSE,FALSE,31.8402,0.24916929,0.89945096,0,0,TRUE,FALSE,128,534,1,4,0,0,2,34,20.466398,10.233199,0,0,0,0,0,0,0,0,1500,0.0249,0.039,7
1491,0,403,0,0,0,0,2,0,0.2797,0,0.000568763,0,1001,490,0,0,0,FALSE,FALSE,491.769,0.096785225,0.18040805,0,0,TRUE,FALSE,663,2982,20,6,0,0,11,128,9.2047825,0.83679837,0,0,0,0,1,0,0,0,2500,0.0249,0.054,7
26,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,FALSE,FALSE,134.865,0.04663097,0.15933657,0,0,TRUE,FALSE,205,52,1,6,0,0,3,74,4.7601256,1.5867085,0,0,0,0,0,0,0,0,1500,0.0249,0.039,4
268,0,0,0,0,0,0,8,0,0.7152,0,0.001075943,0,106,162,0,0,0,FALSE,FALSE,664.7193,0.1609881,0.14363146,0,0,TRUE,TRUE,7746,536,12,6,0,0,12,608,72.576,6.048,0,0,0,0,0,0,0,0,2500,0.0249,0.039,4
31,0,6,0,0,0,0,2,0,0,0,0,0,21,10,0,0,0,FALSE,FALSE,50.4279,0.0798824,0.3617125,0,0,TRUE,FALSE,6,22,2,6,0,0,6,6,0.26460356,0.022050297,0,0,0,0,0,0,0,0,0,0.0249,0.054,7
33,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,FALSE,FALSE,5.8905,0,0.24908029,0,0,TRUE,FALSE,9,58,0,2,0,0,4,10,0.8614074,0.21535185,0,0,0,0,0,0,0,0,0,0,0,2
277,0,4,0,0,0,0,8,0,0.7152,0,0.001075943,0,277,0,0,0,0,FALSE,FALSE,664.7193,0.007295711,0.13365597,0,0,TRUE,FALSE,2506,554,0,6,0,0,8,256,16.24,2.03,0,0,0,0,0,0,0,0,1500,0.0249,0.039,4
1215,0,355,0,0,0,0,2,0,0.1886,0,0.001990327,0,523,692,0,0,0,FALSE,FALSE,94.7583,0.372997,0.32216567,0,0,TRUE,TRUE,690,2324,17,6,0,0,35,104,3.8002875,0.108579636,0,0,0,0,0,0,0,0,1500,0.045433335,0.039,7
129,0,0,0,0,0,0,0,0,0,0,0,0,101,28,0,0,0,FALSE,FALSE,721.2078,0.025403773,0.025401972,0,0,TRUE,FALSE,74,258,19,4,0,0,72,72,0,0,0,0,0,0,0,0,0,0,1500,0.0249,0.054,7
88,0,0,0,0,0,0,4,0,0.278,0,0.001281239,0,60,28,19,0,77.868,FALSE,TRUE,216.9774,0.1705894,0.40795836,0,0.35887608,TRUE,FALSE,5,176,0,6,2,0,12,12,22.495491,1.8746243,0,0.4620473,0,0,0,0,0,0,2500,0.06603333,0.054,7
34,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,FALSE,FALSE,134.865,0.04663097,0.21394822,0,0,TRUE,FALSE,205,68,1,6,0,0,3,74,4.7601256,1.5867085,0,0,0,0,0,0,0,0,1500,0.0249,0.039,4
880,0,300,0,0,0,0,1,0,0.1558,0,0.002374931,0,444,436,0,0,0,FALSE,FALSE,65.6019,0.25352618,0.25907123,0,0,TRUE,FALSE,424,1760,4,6,0,0,46,64,1.8981655,0.041264467,0,0,0,0,0,0,0,0,0,0.0249,0.054,7
1447,0,398,0,0,0,0,4,0,0.468,0,0.002207468,0,672,775,202,19.8108,12.7134,TRUE,TRUE,212.0076,0.23944877,0.70140433,0.09344382,0.059966717,TRUE,FALSE,663,2752,15,4,1,2,3,196,97.110504,32.370167,0.31904316,0.4971526,0,0,0,0,0,0,1500,0.0249,0.054,0
1137,0,322,0,0,0,0,3,0,0.2952,0,0.003462399,0,522,615,0,0,0,FALSE,FALSE,85.2588,0.51620126,0.5391762,0,0,TRUE,TRUE,774,2206,7,8,0,0,7,294,10.20476,1.4578228,0,0,0,0,0,0,0,0,0,0,0,7
13,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,FALSE,FALSE,6.0156,0.18423764,0.138972,0,0,TRUE,FALSE,2,4,1,2,0,0,3,8,0.8767,0.29223335,0,0,0,0,0,0,0,0,0,0.054,0.054,6
605,0,60,0,0,0,0,2,0,0.2474,0,0.00314929,0,272,333,0,0,0,FALSE,FALSE,78.5574,0.31460384,0.7432841,0,0,TRUE,FALSE,386,1188,23,4,0,0,2,134,36.058468,18.029234,0,0,0,0,0,0,0,0,1500,0.0249,0.054,3
1683,0,550,0,0,0,0,4,0,0.4689,0,0.001835244,0,665,1018,236,43.7787,6.5736,TRUE,TRUE,255.4974,0.22958377,0.6215363,0.17134695,0.025728637,TRUE,FALSE,839,3352,22,4,3,2,4,245,103.689766,25.922441,0.075536735,0.50305766,0,0,0,0,0,0,1500,0.0249,0.054,0
1898,0,550,0,0,0,0,4,0,0,0,0,0,680,1218,0,0,0,FALSE,FALSE,310.8159,0.72273934,0.23882139,0,0,TRUE,FALSE,843,3600,18,4,0,0,2,217,150.82237,75.41119,0,0,0,0,0,0,0,0,0,0.0249,0.054,0
84,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,FALSE,FALSE,13.9725,0,0.45955986,0,0,TRUE,FALSE,16,158,0,2,0,0,3,3,1.26,0.42,0,0,0,0,0,0,0,0,0,0,0,7
698,0,236,0,0,0,0,4,0,0.5061,0,0.004526915,0,236,462,39,24.2883,0,TRUE,FALSE,111.798,0.33255097,0.23728876,0.21725164,0,TRUE,FALSE,324,1334,21,6,0,1,15,33,4.378866,0.29192442,0,0,0,0,0,0,0,0,2500,0.0249,0.054,2
222,0,70,0,0,0,0,3,0,0.1667,0,0.004596427,0,197,25,0,0,0,FALSE,FALSE,36.2673,0.117166474,0.4909378,0,0,TRUE,FALSE,78,430,2,2,0,0,1,6,6.010488,6.010488,0,0,0,0,0,0,0,0,1000,0.039,0.039,7
182,0,62,0,0,0,0,0,0,0,0,0,0,74,108,0,0,0,FALSE,FALSE,22.5135,0.12067336,0.22709559,0,0,TRUE,FALSE,63,364,2,4,0,0,12,16,0.9305797,0.07754831,0,0,0,0,0,0,0,0,1500,0.0249,0.039,7
1723,0,441,0,0,0,0,4,0,0,0,0,0,808,915,0,0,0,FALSE,FALSE,247.392,0.45550686,0.6323112,0,0,TRUE,FALSE,795,3232,18,6,0,0,3,220,77.06187,25.68729,0,0,0,0,0,0,0,0,1000,0.0249,0.054,0
346,2,52,428,0,0,0,0,0,0,0,0,0,319,27,0,0,0,FALSE,FALSE,34.416,0.062355135,0.41972733,0,0,TRUE,TRUE,395,290,14,7,0,0,8,72,2.6633494,0.24212268,0,0,0,0,0,0,0,0,0,0.0265,0.018,5
590,0,231,0,0,0,0,2,0,0.1389,0,0.002730597,0,219,371,0,0,0,FALSE,FALSE,50.868,0.5043833,0.40081617,0,0,TRUE,FALSE,315,1180,5,6,0,0,10,51,16.864985,1.6864985,0,0,0,0,0,0,0,0,1500,0.0249,0.039,7
37,0,9,0,0,0,0,0,0,0,0,0,0,32,5,0,0,0,FALSE,FALSE,2.3058,0.15300547,0.2770405,0,0,TRUE,FALSE,11,31,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,0.054,7
1990,0,641,0,0,0,0,4,0,0.4696,0,0.001655192,0,767,1223,222,37.7244,0,TRUE,FALSE,283.7133,0.2924634,0.71231747,0.13296662,0,TRUE,FALSE,1049,3962,31,4,0,3,4,285,126.411,31.60275,0,0,0,0,0,1,0,0,1500,0.0249,0.054,0
75,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,FALSE,FALSE,7.2207,0,0.25202543,0,0,TRUE,FALSE,14,140,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
243,0,0,0,0,0,0,0,0,0,0,0,0,199,44,0,0,0,FALSE,FALSE,721.2024,0.033087797,0.03445094,0,0,TRUE,FALSE,230,486,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0.3,0.018,7
670,0,254,0,0,0,0,4,0,0,0,0,0,461,209,0,0,0,FALSE,FALSE,70.7049,0.020403111,0.025527226,0,0,TRUE,FALSE,64,1340,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0.0249,0.054,4
172,0,48,0,0,0,0,1,0,0.0697,0,0.002499982,0,113,59,0,0,0,FALSE,FALSE,27.8802,0.10896622,0.4008472,0,0,TRUE,FALSE,72,332,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0.039,0.039,7
43,0,15,0,0,0,0,0,0,0,0,0,0,14,29,0,0,0,FALSE,FALSE,2.7,0.4268525,0.46714878,0,0,TRUE,FALSE,24,86,1,2,0,0,5,5,0.6176017,0.12352034,0,0,0,0,0,0,0,0,2500,0.054,0.054,1
1092,0,296,0,0,0,0,2,0,0.1824,0,0.001924605,0,592,500,0,0,0,FALSE,FALSE,94.7727,0.3151247,0.25767845,0,0,TRUE,FALSE,488,2008,6,6,0,0,20,89,2.9181259,0.1459063,0,0,0,0,0,0,0,0,1500,0.045433335,0.039,7
445,0,99,0,0,0,0,3,0,0.2026,0,0.006216307,0,155,290,0,0,0,FALSE,FALSE,32.5917,0.35454118,0.40911338,0,0,TRUE,FALSE,251,868,7,6,0,0,3,12,1.4182,0.47273332,0,0,0,0,0,0,0,0,1500,0.0249,0.054,7
670,0,254,0,0,0,0,4,0,0,0,0,0,541,129,0,0,0,FALSE,FALSE,70.7049,0.020403111,0.025527226,0,0,TRUE,FALSE,64,1340,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0.0249,0.054,4
277,0,0,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0,FALSE,FALSE,657.9531,0.003754675,0.0720337,0,0,TRUE,FALSE,5377,258,0,6,0,0,4,256,34.0056,4.2507,0,0,0,0,0,0,0,0,0,0.0249,0.054,4
452,0,167,0,0,0,0,0,0,0,0,0,0,280,172,0,0,0,FALSE,FALSE,40.3137,0.060426604,0.42116493,0,0,TRUE,FALSE,223,880,1,4,0,0,8,34,2.5942168,0.3242771,0,0,0,0,0,0,0,0,1500,0.0249,0.039,7
95,0,0,0,0,0,0,0,0,0,0,0,0,41,54,0,0,0,FALSE,FALSE,3.0186,0.25766912,0.3765653,0,0,TRUE,TRUE,73,190,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0.0249,0.054,6
607,0,227,0,0,0,0,3,0,0.2358,0,0.003920512,0,225,382,67,0,24.5628,FALSE,TRUE,60.1452,0.35070968,0.3678259,0,0.40839168,TRUE,TRUE,341,1174,5,6,16,0,19,75,5.268262,0.27727693,0,0.3887586,0,0,0,0,0,0,1500,0.045333333,0.039,7
323,0,112,0,0,0,0,1,0,0,0,0,0,72,251,0,0,0,FALSE,FALSE,50.4801,0.23680222,0.25975582,0,0,TRUE,FALSE,110,263,0,4,0,0,12,12,1.1544,0.0481,0,0,0,0,0,0,0,0,0,0.024,0.054,7
65,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,FALSE,FALSE,109.6623,0.25582266,0.25012425,0,0,TRUE,FALSE,52,130,1,4,0,0,10,51,25.8212,2.58212,0,0,0,0,0,0,0,0,1500,0.0249,0.039,3
2358,3,694,620,0,1,0,4,0,0,0,0,0,1408,950,201,0,45.0342,FALSE,TRUE,315.9846,0.2596179,0.7817645,0,0.14252023,TRUE,FALSE,1296,1281,35,8,5,0,4,245,110.9333,22.18666,0,0.6677458,0,0,0,1,0,0,0,0.0249,0.054,0
605,1,237,156,0,0,0,2,0,0,0,0,0,247,358,84,0,19.467,FALSE,TRUE,61.0614,0.5081259,0.37690857,0,0.31881025,TRUE,TRUE,407,369,5,6,18,0,17,84,19.015846,0.6557188,0,0.4056095,0,0,0,0,0,0,0,0.045433335,0.039,7
1102,0,257,0,0,0,0,4,0,0.4684,0,0.00563343,0,696,406,0,0,0,FALSE,FALSE,83.1465,0.37002206,0.88924414,0,0,TRUE,FALSE,739,2086,20,6,0,0,2,117,43.2786,21.6393,0,0,0,0,0,1,0,0,1500,0.0249,0.039,7
1929,0,618,0,0,0,0,4,0,0.4684,0,0.001869648,0,806,1123,0,0,0,FALSE,FALSE,250.5285,0.30047622,0.5764824,0,0,TRUE,FALSE,883,3800,13,8,0,0,3,142,83.03903,27.679678,0,0,0,0,0,0,0,0,1500,0.0249,0.054,7
1321,0,397,0,0,0,0,4,0,0.468,0,0.001519152,0,566,755,142,20.169,1.2186,TRUE,TRUE,308.0667,0.12303118,0.33180752,0.065469585,0.003955637,TRUE,FALSE,616,2632,19,4,1,2,4,218,76.65541,19.163853,0.04055729,0.6712621,0,0,0,1,0,0,2500,0.0249,0.054,0
241,0,0,0,0,0,0,2,0,0,0,0,0,128,113,0,0,0,FALSE,FALSE,124.5996,0.14737366,0.14737366,0,0,TRUE,FALSE,491,482,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0.0249,0.039,4
110,1,17,77,0,0,0,2,0,0,0,0,0,61,49,0,0,0,FALSE,FALSE,3.9159,0.3842284,0.4331316,0,0,TRUE,TRUE,63,60,1,8,0,0,1,5,0.155,0.155,0,0,0,0,0,0,0,0,0,0.0249,0.039,7
159,0,0,0,0,0,0,0,0,0,0,0,0,158,1,0,0,0,FALSE,FALSE,759.3696,0.027998092,0.027927112,0,0,TRUE,FALSE,56,43,1,6,0,0,114,114,0,0,0,0,0,0,0,0,0,0,0,0.0249,0.054,7
325,0,108,0,0,0,0,0,0,0,0,0,0,132,193,0,0,0,FALSE,FALSE,22.3731,0.36628363,0.4223107,0,0,TRUE,FALSE,129,620,3,4,0,0,1,11,2.2955,2.2955,0,0,0,0,0,0,0,0,1500,0.0249,0.054,1
120,0,29,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,FALSE,FALSE,13.7457,0.14245182,0.45340034,0,0,TRUE,FALSE,60,240,2,4,0,0,6,40,1.7120053,0.28533423,0,0,0,0,0,0,0,0,0,0.0249,0.039,6
1100,1,379,156,0,0,0,2,0,0,0,0,0,533,567,104,1.0899,28.9215,TRUE,TRUE,147.7584,0.35297862,0.26635945,0.00737623,0.19573507,TRUE,TRUE,580,577,14,8,18,4,40,66,13.606301,0.19437574,0.9867878,0.42159292,0,0,0,0,0,0,0,0.0249,0.054,7
715,0,249,0,0,0,0,2,0,0.1388,0,0.002728631,0,244,471,0,0,0,FALSE,FALSE,50.868,0.48343545,0.47616068,0,0,TRUE,TRUE,316,1388,11,6,0,0,8,49,16.80921,2.1011512,0,0,0,0,0,0,0,0,1500,0.0249,0.039,2
207,0,61,0,0,0,0,1,0,0,0,0,0,105,102,0,0,0,FALSE,FALSE,34.4097,0.21218726,0.36580965,0,0,TRUE,FALSE,82,116,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,0.039,7
